0,1,2
Rob Corddry,/people/person/education./education/education/institution,University of Massachusetts Amherst
Rob Corddry,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Rob Corddry,/people/person/places_lived./people/place_lived/location,New York
Actor,/people/profession/people_with_this_profession,Rob Corddry
Rob Corddry,/people/person/profession,Actor
Rob Corddry,/people/person/profession,Comedian
Comedian,/people/profession/people_with_this_profession,Rob Corddry
Rob Corddry,/people/person/profession,Television producer
Amy Robach,/people/person/places_lived./people/place_lived/location,New York
Amy Robach,/people/person/nationality,United States
Amy Robach,/people/person/places_lived./people/place_lived/location,Michigan
Amy Robach,/people/person/education./education/education/degree,Bachelor's degree
Journalist,/people/profession/people_with_this_profession,Amy Robach
Amy Robach,/people/person/profession,Journalist
Amy Robach,/people/person/places_lived./people/place_lived/location,St. Louis
Amy Robach,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Amy Robach,/people/person/places_lived./people/place_lived/location,Washington
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Amy Robach
Amy Robach,/people/person/places_lived./people/place_lived/location,Georgia
Detroit,/location/location/people_born_here,Amy Robach
Amy Robach,/people/person/places_lived./people/place_lived/location,South Carolina
Amy Robach,/people/person/education./education/education/institution,University of Georgia
Amy Robach,/people/person/place_of_birth,Detroit
Amy Robach,/people/person/gender,Female
Amy Robach,/people/person/employment_history./business/employment_tenure/company,MSNBC
John Cage,/people/person/place_of_birth,Los Angeles
John Cage,/people/person/nationality,United States
John Cage,/people/person/education./education/education/institution,The New School
John Cage,/people/person/profession,Author
Musician,/people/profession/people_with_this_profession,John Cage
John Cage,/people/person/religion,Buddhism
John Cage,/people/person/employment_history./business/employment_tenure/company,Wesleyan University
John Cage,/people/person/profession,Composer
Los Angeles,/location/location/people_born_here,John Cage
Author,/people/profession/people_with_this_profession,John Cage
John Cage,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,John Cage
John Cage,/people/person/profession,Musician
John Cage,/people/deceased_person/place_of_death,New York
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,John Cage
John Cage,/people/person/spouse_s./people/marriage/location_of_ceremony,Yuma
John Cage,/people/person/gender,Male
John Cage,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,John Cage
John Cage,/people/person/education./education/education/institution,Pomona College
Composer,/people/profession/people_with_this_profession,John Cage
John Cage,/people/person/profession,Actor
John Cage,/people/person/education./education/education/institution,"University of California, Los Angeles"
John Cage,/people/person/employment_history./business/employment_tenure/company,Black Mountain College
Writer,/people/profession/people_with_this_profession,George Carlin
George Carlin,/people/person/nationality,United States
George Carlin,/people/person/places_lived./people/place_lived/location,California
Actor,/people/profession/people_with_this_profession,George Carlin
George Carlin,/people/person/religion,Atheism
Irish Americans,/people/ethnicity/people,George Carlin
George Carlin,/people/person/places_lived./people/place_lived/location,New York
George Carlin,/people/person/profession,Actor
George Carlin,/people/person/profession,Writer
George Carlin,/people/person/religion,Catholicism
George Carlin,/people/deceased_person/place_of_death,Santa Monica
George Carlin,/people/person/profession,Comedian
George Carlin,/people/person/ethnicity,Irish Americans
George Carlin,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,George Carlin
Comedian,/people/profession/people_with_this_profession,George Carlin
Television producer,/people/profession/people_with_this_profession,George Carlin
George Carlin,/people/person/profession,Television producer
New York,/location/location/people_born_here,George Carlin
George Carlin,/people/person/place_of_birth,New York
Screenwriter,/people/profession/people_with_this_profession,George Carlin
George Carlin,/people/person/places_lived./people/place_lived/location,Manhattan
George Carlin,/people/person/profession,Screenwriter
George Carlin,/people/person/gender,Male
Actor,/people/profession/people_with_this_profession,Ginger Rogers
Ginger Rogers,/people/person/nationality,United States
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Ginger Rogers
Ginger Rogers,/people/person/places_lived./people/place_lived/location,Medford
Ginger Rogers,/people/person/profession,Actor
Ginger Rogers,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Ginger Rogers,/people/person/places_lived./people/place_lived/location,Independence
Ginger Rogers,/people/deceased_person/place_of_death,Rancho Mirage
Independence,/location/location/people_born_here,Ginger Rogers
Ginger Rogers,/people/person/places_lived./people/place_lived/location,Fort Worth
Ginger Rogers,/people/person/place_of_birth,Independence
Ginger Rogers,/people/person/gender,Female
Larry McMurtry,/people/person/nationality,United States
White Americans,/people/ethnicity/people,Larry McMurtry
Larry McMurtry,/people/person/gender,Male
Larry McMurtry,/people/person/places_lived./people/place_lived/location,Texas
Larry McMurtry,/people/person/profession,Writer
Larry McMurtry,/people/person/ethnicity,White Americans
Larry McMurtry,/people/person/education./education/education/institution,University of North Texas
Larry McMurtry,/people/person/education./education/education/institution,Rice University
Writer,/people/profession/people_with_this_profession,Larry McMurtry
Larry McMurtry,/people/person/places_lived./people/place_lived/location,Wichita Falls
Larry McMurtry,/people/person/profession,Screenwriter
Larry McMurtry,/people/person/profession,Author
Screenwriter,/people/profession/people_with_this_profession,Larry McMurtry
Author,/people/profession/people_with_this_profession,Larry McMurtry
Chris Cooper,/people/person/nationality,United States
Actor,/people/profession/people_with_this_profession,Chris Cooper
Chris Cooper,/people/person/place_of_birth,Kansas City
Chris Cooper,/people/person/education./education/education/institution,University of Missouri
Kansas City,/location/location/people_born_here,Chris Cooper
Chris Cooper,/people/person/profession,Actor
Chris Cooper,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Chris Cooper,/people/person/gender,Male
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Chris Cooper
William Hurt,/people/person/spouse_s./people/marriage/spouse,Marlee Matlin
Marlee Matlin,/people/person/nationality,United States
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Marlee Matlin
Marlee Matlin,/people/person/religion,Judaism
Marlee Matlin,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Marlee Matlin,/people/person/places_lived./people/place_lived/location,Los Angeles
Marlee Matlin,/people/person/gender,Female
Marlee Matlin,/people/person/ethnicity,Jewish people
Marlee Matlin,/people/person/profession,Film producer
Jewish people,/people/ethnicity/people,Marlee Matlin
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Marlee Matlin
Marlee Matlin,/people/person/profession,Actor
Actor,/people/profession/people_with_this_profession,Marlee Matlin
Marlee Matlin,/people/person/spouse_s./people/marriage/spouse,William Hurt
Marlee Matlin,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Film producer,/people/profession/people_with_this_profession,Marlee Matlin
Michael Moore,/people/person/nationality,United States
Michael Moore,/people/person/profession,Actor
Flint,/location/location/people_born_here,Michael Moore
Michael Moore,/people/person/places_lived./people/place_lived/location,Flint
Film director,/people/profession/people_with_this_profession,Michael Moore
Actor,/people/profession/people_with_this_profession,Michael Moore
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Michael Moore
Michael Moore,/people/person/profession,Film producer
Michael Moore,/people/person/place_of_birth,Flint
Michael Moore,/people/person/profession,Writer
Michael Moore,/people/person/education./education/education/major_field_of_study,Journalism
Michael Moore,/people/person/profession,Screenwriter
Michael Moore,/people/person/places_lived./people/place_lived/location,California
Michael Moore,/people/person/gender,Male
Critic,/people/profession/people_with_this_profession,Michael Moore
Michael Moore,/people/person/ethnicity,Irish Americans
Irish Americans,/people/ethnicity/people,Michael Moore
Michael Moore,/people/person/places_lived./people/place_lived/location,Traverse City
Michael Moore,/people/person/profession,Critic
Michael Moore,/people/person/profession,Film director
Film producer,/people/profession/people_with_this_profession,Michael Moore
Michael Moore,/people/person/religion,Catholicism
Michael Moore,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Writer,/people/profession/people_with_this_profession,Michael Moore
Michael Moore,/people/person/places_lived./people/place_lived/location,New York
Screenwriter,/people/profession/people_with_this_profession,Michael Moore
Usher,/people/person/nationality,United States
Model,/people/profession/people_with_this_profession,Usher
Usher,/people/person/profession,Singer-songwriter
Songwriter,/people/profession/people_with_this_profession,Usher
Usher,/people/person/gender,Male
Music executive,/people/profession/people_with_this_profession,Usher
Usher,/people/person/profession,Songwriter
Usher,/people/person/religion,Scientology
Usher,/people/person/places_lived./people/place_lived/location,Atlanta
Usher,/people/person/profession,Music executive
Cleveland Cavaliers,/sports/professional_sports_team/owner_s,Usher
Usher,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Actor,/people/profession/people_with_this_profession,Usher
Usher,/people/person/profession,Model
Usher,/people/person/places_lived./people/place_lived/location,Chattanooga
Usher,/people/person/ethnicity,African Americans
Composer,/people/profession/people_with_this_profession,Usher
African Americans,/people/ethnicity/people,Usher
Usher,/people/person/place_of_birth,Dallas
Usher,/people/person/profession,Actor
Usher,/people/person/profession,Composer
Dallas,/location/location/people_born_here,Usher
Usher,/sports/sports_team_owner/teams_owned,Cleveland Cavaliers
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Usher
Singer-songwriter,/people/profession/people_with_this_profession,Usher
Jerry Belson,/people/person/nationality,United States
Jerry Belson,/people/person/profession,Television producer
Jerry Belson,/people/person/profession,Film director
Jerry Belson,/people/person/profession,Actor
Television producer,/people/profession/people_with_this_profession,Jerry Belson
Jerry Belson,/people/deceased_person/place_of_death,Los Angeles
Jerry Belson,/people/person/profession,Screenwriter
Jerry Belson,/people/person/profession,Film producer
Film producer,/people/profession/people_with_this_profession,Jerry Belson
Film director,/people/profession/people_with_this_profession,Jerry Belson
Jerry Belson,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jerry Belson,/people/person/gender,Male
Screenwriter,/people/profession/people_with_this_profession,Jerry Belson
Actor,/people/profession/people_with_this_profession,Jerry Belson
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jerry Belson
Margot Kidder,/people/person/nationality,United States
Margot Kidder,/people/person/nationality,Canada
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Margot Kidder
Margot Kidder,/people/person/gender,Female
Margot Kidder,/people/person/religion,Atheism
Margot Kidder,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Margot Kidder,/people/person/ethnicity,Canadian Americans
Margot Kidder,/people/person/profession,Actor
Actor,/people/profession/people_with_this_profession,Margot Kidder
Margot Kidder,/people/person/spouse_s./people/marriage/spouse,John Heard
Canadian Americans,/people/ethnicity/people,Margot Kidder
John Heard,/people/person/spouse_s./people/marriage/spouse,Margot Kidder
Charlotte Gibson,/people/person/nationality,United States
Charlotte Gibson,/people/person/profession,Screenwriter
Charlotte Gibson,/people/person/education./education/education/institution,New York University
Charlotte Gibson,/people/person/gender,Female
Screenwriter,/people/profession/people_with_this_profession,Charlotte Gibson
Chris Paul,/people/person/nationality,United States
Chris Paul,/sports/pro_athlete/teams./sports/sports_team_roster/position,Point guard
Chris Paul,/sports/pro_athlete/teams./sports/sports_team_roster/team,Wake Forest Demon Deacons men's basketball
Chris Paul,/people/person/gender,Male
Chris Paul,/people/person/spouse_s./people/marriage/type_of_union,Marriage
LA Clippers,/sports/sports_team/roster./sports/sports_team_roster/player,Chris Paul
Chris Paul,/people/person/place_of_birth,Winston-Salem
NBA Rookie of the Year Award,/sports/sports_award_type/winners./sports/sports_award/award_winner,Chris Paul
Chris Paul,/people/person/places_lived./people/place_lived/location,Winston-Salem
Wake Forest Demon Deacons men's basketball,/sports/sports_team/roster./sports/sports_team_roster/player,Chris Paul
Athlete,/people/profession/people_with_this_profession,Chris Paul
Chris Paul,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport,Basketball
Basketball,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,Chris Paul
Point guard,/sports/sports_position/players./sports/sports_team_roster/player,Chris Paul
New Orleans Pelicans,/sports/sports_team/roster./sports/sports_team_roster/player,Chris Paul
Chris Paul,/sports/pro_athlete/teams./sports/sports_team_roster/team,New Orleans Pelicans
Chris Paul,/sports/sports_award_winner/awards./sports/sports_award/team,New Orleans Pelicans
Chris Paul,/people/person/profession,Athlete
Chris Paul,/people/person/education./education/education/institution,Wake Forest University
Chris Paul,/sports/sports_award_winner/awards./sports/sports_award/award,NBA Rookie of the Year Award
Chris Paul,/sports/pro_athlete/teams./sports/sports_team_roster/team,LA Clippers
Chris Paul,/people/person/places_lived./people/place_lived/location,Los Angeles
African Americans,/people/ethnicity/people,Chris Paul
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Chris Paul
Chris Paul,/people/person/ethnicity,African Americans
Winston-Salem,/location/location/people_born_here,Chris Paul
Chris Paul,/people/person/places_lived./people/place_lived/location,Charlotte
Edith Head,/people/person/nationality,United States
Edith Head,/people/person/education./education/education/institution,"University of California, Berkeley"
Edith Head,/people/deceased_person/place_of_death,Los Angeles
Edith Head,/people/person/places_lived./people/place_lived/location,San Bernardino
Edith Head,/people/person/profession,Costume designer
Edith Head,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Costume designer,/people/profession/people_with_this_profession,Edith Head
Edith Head,/people/person/ethnicity,Jewish people
Edith Head,/people/person/education./education/education/institution,Stanford University
Jewish people,/people/ethnicity/people,Edith Head
Edith Head,/people/person/religion,Catholicism
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Edith Head
San Bernardino,/location/location/people_born_here,Edith Head
Edith Head,/people/person/gender,Female
Edith Head,/people/person/places_lived./people/place_lived/location,Nevada
Edith Head,/people/person/place_of_birth,San Bernardino
Chris Noth,/people/person/nationality,United States
Chris Noth,/people/person/places_lived./people/place_lived/location,England
Chris Noth,/people/person/profession,Film producer
Actor,/people/profession/people_with_this_profession,Chris Noth
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Chris Noth
Chris Noth,/people/person/education./education/education/institution,Yale University
Chris Noth,/people/person/gender,Male
Chris Noth,/people/person/profession,Actor
Film producer,/people/profession/people_with_this_profession,Chris Noth
Chris Noth,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Chris Noth,/people/person/places_lived./people/place_lived/location,New York
Chris Noth,/people/person/place_of_birth,Madison
Madison,/location/location/people_born_here,Chris Noth
Chris Noth,/people/person/places_lived./people/place_lived/location,Madison
Hal Roach,/people/person/nationality,United States
Hal Roach,/people/person/gender,Male
Hal Roach,/people/person/places_lived./people/place_lived/location,Elmira
Hal Roach,/people/person/profession,Film producer
Hal Roach,/people/deceased_person/place_of_death,Los Angeles
Hal Roach,/people/person/profession,Screenwriter
Screenwriter,/people/profession/people_with_this_profession,Hal Roach
Hal Roach,/people/person/profession,Film director
Film director,/people/profession/people_with_this_profession,Hal Roach
Hal Roach,/people/person/spouse_s./people/marriage/location_of_ceremony,Dayton
Hal Roach,/people/person/place_of_birth,Elmira
Television producer,/people/profession/people_with_this_profession,Hal Roach
Elmira,/location/location/people_born_here,Hal Roach
Hal Roach,/people/person/profession,Television producer
Hal Roach,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Film producer,/people/profession/people_with_this_profession,Hal Roach
Hal Roach,/people/person/religion,Catholicism
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Hal Roach
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Colleen Dewhurst
Colleen Dewhurst,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Colleen Dewhurst,/people/person/nationality,United States
Colleen Dewhurst,/people/person/children,Campbell Scott
Colleen Dewhurst,/people/person/place_of_birth,Montreal
Campbell Scott,/people/person/parents,Colleen Dewhurst
Colleen Dewhurst,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Colleen Dewhurst,/people/person/spouse_s./people/marriage/spouse,George C. Scott
Colleen Dewhurst,/people/person/places_lived./people/place_lived/location,Montreal
Actor,/people/profession/people_with_this_profession,Colleen Dewhurst
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Colleen Dewhurst
Colleen Dewhurst,/people/person/gender,Female
George C. Scott,/people/person/spouse_s./people/marriage/spouse,Colleen Dewhurst
Colleen Dewhurst,/people/person/nationality,Canada
Colleen Dewhurst,/people/person/profession,Actor
Montreal,/location/location/people_born_here,Colleen Dewhurst
Butch Hartman,/people/person/nationality,United States
Butch Hartman,/people/person/profession,Screenwriter
Butch Hartman,/people/person/education./education/education/institution,California Institute of the Arts
Butch Hartman,/people/person/profession,Animator
Animator,/people/profession/people_with_this_profession,Butch Hartman
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Butch Hartman
Animation director,/people/profession/people_with_this_profession,Butch Hartman
Television producer,/people/profession/people_with_this_profession,Butch Hartman
Butch Hartman,/people/person/profession,Animation director
Butch Hartman,/people/person/gender,Male
Butch Hartman,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Butch Hartman,/people/person/profession,Television producer
Screenwriter,/people/profession/people_with_this_profession,Butch Hartman
Jack Black,/people/person/nationality,United States
Jack Black,/people/person/spouse_s./people/marriage/type_of_union,Domestic partnership
Scottish Americans,/people/ethnicity/people,Jack Black
Jack Black,/people/person/profession,Songwriter
Jewish people,/people/ethnicity/people,Jack Black
Musician,/people/profession/people_with_this_profession,Jack Black
Screenwriter,/people/profession/people_with_this_profession,Jack Black
Jack Black,/people/person/ethnicity,Jewish people
Jack Black,/people/person/profession,Screenwriter
Television producer,/people/profession/people_with_this_profession,Jack Black
Jack Black,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Domestic partnership,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jack Black
Jack Black,/people/person/profession,Comedian
Jack Black,/people/person/profession,Film producer
Actor,/people/profession/people_with_this_profession,Jack Black
Film producer,/people/profession/people_with_this_profession,Jack Black
Jack Black,/people/person/profession,Television producer
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jack Black
Comedian,/people/profession/people_with_this_profession,Jack Black
Jack Black,/people/person/education./education/education/institution,"University of California, Los Angeles"
Jack Black,/people/person/ethnicity,Scottish Americans
Jack Black,/people/person/profession,Musician
Songwriter,/people/profession/people_with_this_profession,Jack Black
Jack Black,/people/person/gender,Male
Jack Black,/people/person/profession,Actor
Joshua Malina,/people/person/profession,Actor
Joshua Malina,/people/person/nationality,United States
New York,/location/location/people_born_here,Joshua Malina
Joshua Malina,/people/person/place_of_birth,New York
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Joshua Malina
Actor,/people/profession/people_with_this_profession,Joshua Malina
Joshua Malina,/people/person/education./education/education/institution,Yale University
Joshua Malina,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Joshua Malina,/people/person/gender,Male
Milton Krasner,/people/person/nationality,United States
Cinematographer,/people/profession/people_with_this_profession,Milton Krasner
Milton Krasner,/people/deceased_person/place_of_death,Woodland Hills
Milton Krasner,/people/person/place_of_birth,Brooklyn
Milton Krasner,/people/person/profession,Cinematographer
Brooklyn,/location/location/people_born_here,Milton Krasner
Milton Krasner,/people/person/gender,Male
John Kander,/people/person/nationality,United States
John Kander,/people/person/education./education/education/institution,Oberlin College
Composer,/people/profession/people_with_this_profession,John Kander
John Kander,/people/person/place_of_birth,Kansas City
John Kander,/people/person/profession,Composer
John Kander,/people/person/gender,Male
Kansas City,/location/location/people_born_here,John Kander
John Kander,/people/person/education./education/education/institution,Columbia University
Scatman Crothers,/people/person/nationality,United States
Terre Haute,/location/location/people_born_here,Scatman Crothers
Scatman Crothers,/people/person/ethnicity,African Americans
Songwriter,/people/profession/people_with_this_profession,Scatman Crothers
Scatman Crothers,/people/person/place_of_birth,Terre Haute
African Americans,/people/ethnicity/people,Scatman Crothers
Scatman Crothers,/people/person/profession,Composer
Scatman Crothers,/people/person/places_lived./people/place_lived/location,Terre Haute
Scatman Crothers,/people/person/gender,Male
Composer,/people/profession/people_with_this_profession,Scatman Crothers
Scatman Crothers,/people/person/profession,Musician
Scatman Crothers,/people/deceased_person/place_of_death,Van Nuys
Scatman Crothers,/people/person/profession,Actor
Scatman Crothers,/people/person/profession,Songwriter
Scatman Crothers,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Musician,/people/profession/people_with_this_profession,Scatman Crothers
Guitarist,/people/profession/people_with_this_profession,Scatman Crothers
Scatman Crothers,/people/person/profession,Comedian
Scatman Crothers,/people/person/profession,Guitarist
Actor,/people/profession/people_with_this_profession,Scatman Crothers
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Scatman Crothers
Comedian,/people/profession/people_with_this_profession,Scatman Crothers
Billy Bletcher,/people/person/nationality,United States
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Billy Bletcher
Billy Bletcher,/people/person/place_of_birth,Lancaster
Comedian,/people/profession/people_with_this_profession,Billy Bletcher
Actor,/people/profession/people_with_this_profession,Billy Bletcher
Billy Bletcher,/people/person/places_lived./people/place_lived/location,Lancaster
Billy Bletcher,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Lancaster,/location/location/people_born_here,Billy Bletcher
Billy Bletcher,/people/person/gender,Male
Billy Bletcher,/people/person/profession,Comedian
Billy Bletcher,/people/deceased_person/place_of_death,Los Angeles
Billy Bletcher,/people/person/profession,Actor
Marcus Miller,/people/person/nationality,United States
Marcus Miller,/people/person/education./education/education/institution,"Queens College, City University of New York"
Marcus Miller,/people/person/gender,Male
Marcus Miller,/people/person/place_of_birth,Brooklyn
Brooklyn,/location/location/people_born_here,Marcus Miller
Marcus Miller,/people/person/profession,Bandleader
Marcus Miller,/people/person/profession,Composer
Bassist,/people/profession/people_with_this_profession,Marcus Miller
Musician,/people/profession/people_with_this_profession,Marcus Miller
Marcus Miller,/people/person/profession,Musician
Marcus Miller,/people/person/profession,Bassist
Composer,/people/profession/people_with_this_profession,Marcus Miller
Bandleader,/people/profession/people_with_this_profession,Marcus Miller
Marcus Miller,/people/person/places_lived./people/place_lived/location,Brooklyn
Tia Carrere,/people/person/nationality,United States
Tia Carrere,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Tia Carrere,/people/person/spouse_s./people/marriage/spouse,Elie Samaha
Tia Carrere,/people/person/ethnicity,Filipino Americans
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Tia Carrere
Tia Carrere,/people/person/places_lived./people/place_lived/location,Honolulu
Tia Carrere,/people/person/place_of_birth,Honolulu
Actor,/people/profession/people_with_this_profession,Tia Carrere
Model,/people/profession/people_with_this_profession,Tia Carrere
Filipino Americans,/people/ethnicity/people,Tia Carrere
Honolulu,/location/location/people_born_here,Tia Carrere
Tia Carrere,/people/person/gender,Female
Tia Carrere,/people/person/profession,Actor
Tia Carrere,/people/person/profession,Model
Elie Samaha,/people/person/spouse_s./people/marriage/spouse,Tia Carrere
Michael Kenneth Williams,/people/person/ethnicity,African Americans
Michael Kenneth Williams,/people/person/nationality,United States
Actor,/people/profession/people_with_this_profession,Michael Kenneth Williams
Michael Kenneth Williams,/people/person/gender,Male
Michael Kenneth Williams,/people/person/place_of_birth,Brooklyn
Michael Kenneth Williams,/people/person/places_lived./people/place_lived/location,Brooklyn
African Americans,/people/ethnicity/people,Michael Kenneth Williams
Brooklyn,/location/location/people_born_here,Michael Kenneth Williams
Michael Kenneth Williams,/people/person/profession,Actor
Christina Aguilera,/people/person/nationality,United States
Christina Aguilera,/people/person/profession,Singer-songwriter
Christina Aguilera,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Singer-songwriter,/people/profession/people_with_this_profession,Christina Aguilera
Christina Aguilera,/people/person/nationality,Ecuador
Christina Aguilera,/people/person/religion,Catholicism
Christina Aguilera,/people/person/gender,Female
Actor,/people/profession/people_with_this_profession,Christina Aguilera
Christina Aguilera,/people/person/languages,English
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Christina Aguilera
Christina Aguilera,/people/person/place_of_birth,Staten Island
Christina Aguilera,/people/person/profession,Actor
Staten Island,/location/location/people_born_here,Christina Aguilera
Christina Aguilera,/people/person/places_lived./people/place_lived/location,New York
Jerry Bruckheimer,/people/person/nationality,United States
Film producer,/people/profession/people_with_this_profession,Jerry Bruckheimer
Television producer,/people/profession/people_with_this_profession,Jerry Bruckheimer
Jerry Bruckheimer,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jerry Bruckheimer,/people/person/gender,Male
Jerry Bruckheimer,/people/person/profession,Television producer
Jewish people,/people/ethnicity/people,Jerry Bruckheimer
Jerry Bruckheimer,/people/person/places_lived./people/place_lived/location,Arizona
Jerry Bruckheimer,/people/person/education./education/education/major_field_of_study,Psychology
German Americans,/people/ethnicity/people,Jerry Bruckheimer
Jerry Bruckheimer,/people/person/ethnicity,Jewish people
Jerry Bruckheimer,/people/person/ethnicity,German Americans
Jerry Bruckheimer,/people/person/places_lived./people/place_lived/location,Los Angeles
Jerry Bruckheimer,/people/person/places_lived./people/place_lived/location,Detroit
Jerry Bruckheimer,/people/person/profession,Film producer
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jerry Bruckheimer
Jerry Bruckheimer,/people/person/place_of_birth,Detroit
Jerry Bruckheimer,/people/person/religion,Christianity
Jerry Bruckheimer,/people/person/places_lived./people/place_lived/location,New York
Detroit,/location/location/people_born_here,Jerry Bruckheimer
Jerry Bruckheimer,/people/person/education./education/education/degree,Bachelor of Arts
Jerry Bruckheimer,/people/person/education./education/education/institution,The University of Arizona
Andy Ackerman,/people/person/profession,Film producer
Andy Ackerman,/people/person/nationality,United States
Andy Ackerman,/people/person/gender,Male
Andy Ackerman,/people/person/place_of_birth,Los Angeles
Andy Ackerman,/people/person/profession,Film director
Andy Ackerman,/people/person/profession,Television producer
Los Angeles,/location/location/people_born_here,Andy Ackerman
Film director,/people/profession/people_with_this_profession,Andy Ackerman
Film producer,/people/profession/people_with_this_profession,Andy Ackerman
Television producer,/people/profession/people_with_this_profession,Andy Ackerman
The Notorious B.I.G.,/people/person/gender,Male
The Notorious B.I.G.,/people/person/places_lived./people/place_lived/location,Los Angeles
Murder,/people/cause_of_death/people,The Notorious B.I.G.
The Notorious B.I.G.,/people/person/nationality,United States
The Notorious B.I.G.,/people/person/places_lived./people/place_lived/location,Teaneck
The Notorious B.I.G.,/people/person/place_of_birth,Brooklyn
Gunshot,/people/cause_of_death/people,The Notorious B.I.G.
The Notorious B.I.G.,/people/deceased_person/cause_of_death,Gunshot
The Notorious B.I.G.,/people/person/spouse_s./people/marriage/type_of_union,Marriage
The Notorious B.I.G.,/people/person/profession,Artist
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,The Notorious B.I.G.
The Notorious B.I.G.,/people/person/profession,Songwriter
Brooklyn,/location/location/people_born_here,The Notorious B.I.G.
African Americans,/people/ethnicity/people,The Notorious B.I.G.
The Notorious B.I.G.,/people/person/ethnicity,African Americans
Songwriter,/people/profession/people_with_this_profession,The Notorious B.I.G.
The Notorious B.I.G.,/people/deceased_person/cause_of_death,Murder
The Notorious B.I.G.,/people/deceased_person/place_of_death,Los Angeles
The Notorious B.I.G.,/people/person/religion,Catholicism
The Notorious B.I.G.,/people/deceased_person/cause_of_death,Firearm
The Notorious B.I.G.,/people/person/languages,English
The Notorious B.I.G.,/people/person/places_lived./people/place_lived/location,Brooklyn
Firearm,/people/cause_of_death/people,The Notorious B.I.G.
Artist,/people/profession/people_with_this_profession,The Notorious B.I.G.
Jeri Taylor,/people/person/profession,Television producer
Jeri Taylor,/people/person/nationality,United States
Jeri Taylor,/people/person/spouse_s./people/marriage/type_of_union,Marriage
Jeri Taylor,/people/person/place_of_birth,Evansville
Marriage,/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,Jeri Taylor
Evansville,/location/location/people_born_here,Jeri Taylor
Jeri Taylor,/people/person/gender,Female
